2021:01/20/21:00:14,200
2021:01/20/21:00:14,250
2021:01/20/21:00:14,212
2021:01/20/21:00:22,200
2021:01/20/21:00:23,200
2021:01/20/21:00:23,250
2021:01/20/21:00:23,212
2021:01/20/21:00:23,213
2021:01/20/21:12:36,Flow: 200, IMEI: 23469783900012222, Battery: 3.8
Send Time: 2021-02-13 14:33:49, Receive Time: 2021-02-14 15:09:01.954432, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:50, Receive Time: 2021-02-14 15:09:01.966005, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:51, Receive Time: 2021-02-14 15:09:11.920040, Flow: 2.1, IMEI: 234697839, Battery: 0
Send Time: 2021-02-13 14:33:52, Receive Time: 2021-02-14 15:09:11.944984, Flow: 2.2, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:53, Receive Time: 2021-02-14 15:09:11.957935, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:54, Receive Time: 2021-02-14 15:09:11.969907, Flow: 2.11, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:55, Receive Time: 2021-02-14 15:09:11.982402, Flow: 2.09, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:56, Receive Time: 2021-02-14 15:09:21.866227, Flow: 2.1, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:57, Receive Time: 2021-02-14 15:09:21.884172, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:58, Receive Time: 2021-02-14 15:09:21.898017, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:59, Receive Time: 2021-02-14 15:09:21.909455, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:00, Receive Time: 2021-02-14 15:09:21.918883, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:01, Receive Time: 2021-02-14 15:09:31.855495, Flow: 2.3, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:02, Receive Time: 2021-02-14 15:09:31.872447, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:03, Receive Time: 2021-02-14 15:09:31.886748, Flow: 2.22, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:04, Receive Time: 2021-02-14 15:09:31.898721, Flow: 2.93, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:05, Receive Time: 2021-02-14 15:09:31.906531, Flow: 2.29, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:06, Receive Time: 2021-02-14 15:09:41.842929, Flow: 2.6, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:07, Receive Time: 2021-02-14 15:09:41.858842, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:08, Receive Time: 2021-02-14 15:09:41.874800, Flow: 2.82, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:09, Receive Time: 2021-02-14 15:09:41.889759, Flow: 2.03, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:10, Receive Time: 2021-02-14 15:09:41.900477, Flow: 2.39, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:16, Receive Time: 2021-02-14 15:10:11.847071, Flow: 2.2, IMEI: 234697839, Battery: 0
Send Time: 2021-02-13 14:34:17, Receive Time: 2021-02-14 15:10:11.868051, Flow: 2.7, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:18, Receive Time: 2021-02-14 15:10:11.888953, Flow: 2.82, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:19, Receive Time: 2021-02-14 15:10:11.902915, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:20, Receive Time: 2021-02-14 15:10:11.914883, Flow: 2.32, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:21, Receive Time: 2021-02-14 15:10:21.880361, Flow: 2.1, IMEI: 234697839, Battery: 3.25
Send Time: 2021-02-13 14:34:22, Receive Time: 2021-02-14 15:10:21.896789, Flow: 2.8, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:23, Receive Time: 2021-02-14 15:10:21.913328, Flow: 2.89, IMEI: 234697839, Battery: 3.46
Send Time: 2021-02-13 14:34:24, Receive Time: 2021-02-14 15:10:21.929568, Flow: 2.03, IMEI: 234697839, Battery: 3.9
Send Time: 2021-02-13 14:34:25, Receive Time: 2021-02-14 15:10:21.940765, Flow: 2.99, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:46, Receive Time: 2021-02-14 15:10:41.902583, Flow: 2.0, IMEI: 234697839, Battery: 0
Send Time: 2021-02-13 14:33:47, Receive Time: 2021-02-14 15:10:41.923059, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:48, Receive Time: 2021-02-14 15:10:41.938205, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:49, Receive Time: 2021-02-14 15:10:41.950954, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:50, Receive Time: 2021-02-14 15:10:41.960930, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:01, Receive Time: 2021-02-14 15:11:11.856330, Flow: 2.3, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:02, Receive Time: 2021-02-14 15:11:11.871433, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:03, Receive Time: 2021-02-14 15:11:11.884348, Flow: 2.22, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:04, Receive Time: 2021-02-14 15:11:11.893716, Flow: 2.93, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:05, Receive Time: 2021-02-14 15:11:11.899521, Flow: 2.29, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:06, Receive Time: 2021-02-14 15:11:21.854693, Flow: 2.6, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:07, Receive Time: 2021-02-14 15:11:21.870604, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:08, Receive Time: 2021-02-14 15:11:21.883566, Flow: 2.82, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:09, Receive Time: 2021-02-14 15:11:21.893540, Flow: 2.03, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:10, Receive Time: 2021-02-14 15:11:21.902516, Flow: 2.39, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:46, Receive Time: 2021-02-14 15:14:10.847019, Flow: 2.0, IMEI: 234697839, Battery: 0
Send Time: 2021-02-13 14:33:47, Receive Time: 2021-02-14 15:14:10.859935, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:48, Receive Time: 2021-02-14 15:14:10.869937, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:49, Receive Time: 2021-02-14 15:14:10.877139, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:50, Receive Time: 2021-02-14 15:14:10.884708, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:51, Receive Time: 2021-02-14 15:14:20.868602, Flow: 2.1, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:52, Receive Time: 2021-02-14 15:14:20.880566, Flow: 2.2, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:53, Receive Time: 2021-02-14 15:14:20.892537, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:54, Receive Time: 2021-02-14 15:14:20.900354, Flow: 2.11, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:55, Receive Time: 2021-02-14 15:14:20.908064, Flow: 2.09, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:56, Receive Time: 2021-02-14 15:14:30.863071, Flow: 2.1, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:57, Receive Time: 2021-02-14 15:14:30.884090, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:58, Receive Time: 2021-02-14 15:14:30.897144, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:59, Receive Time: 2021-02-14 15:14:30.910110, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:00, Receive Time: 2021-02-14 15:14:30.917809, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:01, Receive Time: 2021-02-14 15:14:40.892939, Flow: 2.3, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:02, Receive Time: 2021-02-14 15:14:40.908576, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:03, Receive Time: 2021-02-14 15:14:40.922538, Flow: 2.22, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:04, Receive Time: 2021-02-14 15:14:40.933509, Flow: 2.93, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:05, Receive Time: 2021-02-14 15:14:40.941488, Flow: 2.29, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:46, Receive Time: 2021-02-14 15:16:25.029612, Flow: 2.0, IMEI: 234697839, Battery: 0
Send Time: 2021-02-13 14:33:47, Receive Time: 2021-02-14 15:16:25.051546, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:48, Receive Time: 2021-02-14 15:16:25.070535, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:49, Receive Time: 2021-02-14 15:16:25.089492, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:50, Receive Time: 2021-02-14 15:16:25.102328, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:51, Receive Time: 2021-02-14 15:16:34.990360, Flow: 2.1, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:52, Receive Time: 2021-02-14 15:16:35.000334, Flow: 2.2, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:53, Receive Time: 2021-02-14 15:16:35.008309, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:54, Receive Time: 2021-02-14 15:16:35.016085, Flow: 2.11, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:55, Receive Time: 2021-02-14 15:16:35.023215, Flow: 2.09, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:56, Receive Time: 2021-02-14 15:16:45.018281, Flow: 2.1, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:57, Receive Time: 2021-02-14 15:16:45.034241, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:58, Receive Time: 2021-02-14 15:16:45.045207, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:59, Receive Time: 2021-02-14 15:16:45.053216, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:00, Receive Time: 2021-02-14 15:16:45.062818, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:01, Receive Time: 2021-02-14 15:16:55.049238, Flow: 2.3, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:02, Receive Time: 2021-02-14 15:16:55.057214, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:03, Receive Time: 2021-02-14 15:16:55.066189, Flow: 2.22, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:04, Receive Time: 2021-02-14 15:16:55.073171, Flow: 2.93, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:05, Receive Time: 2021-02-14 15:16:55.082148, Flow: 2.29, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:06, Receive Time: 2021-02-14 15:17:05.078829, Flow: 2.6, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:07, Receive Time: 2021-02-14 15:17:05.093793, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:08, Receive Time: 2021-02-14 15:17:05.106022, Flow: 2.82, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:09, Receive Time: 2021-02-14 15:17:05.119981, Flow: 2.03, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:10, Receive Time: 2021-02-14 15:17:05.135790, Flow: 2.39, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:11, Receive Time: 2021-02-14 15:17:15.010183, Flow: 2.3, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:12, Receive Time: 2021-02-14 15:17:15.022098, Flow: 2.6, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:13, Receive Time: 2021-02-14 15:17:15.034646, Flow: 2.92, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:14, Receive Time: 2021-02-14 15:17:15.043683, Flow: 2.03, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:15, Receive Time: 2021-02-14 15:17:15.050074, Flow: 2.31, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:16, Receive Time: 2021-02-14 15:17:35.023068, Flow: 2.2, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:17, Receive Time: 2021-02-14 15:17:35.046005, Flow: 2.7, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:18, Receive Time: 2021-02-14 15:17:35.062965, Flow: 2.82, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:19, Receive Time: 2021-02-14 15:17:35.075946, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:20, Receive Time: 2021-02-14 15:17:35.083409, Flow: 2.32, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:21, Receive Time: 2021-02-14 15:17:45.021893, Flow: 2.1, IMEI: 234697839, Battery: 3.25
Send Time: 2021-02-13 14:34:22, Receive Time: 2021-02-14 15:17:45.041850, Flow: 2.8, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:23, Receive Time: 2021-02-14 15:17:45.053849, Flow: 2.89, IMEI: 234697839, Battery: 3.46
Send Time: 2021-02-13 14:34:24, Receive Time: 2021-02-14 15:17:45.067765, Flow: 2.03, IMEI: 234697839, Battery: 3.9
Send Time: 2021-02-13 14:34:25, Receive Time: 2021-02-14 15:17:45.075743, Flow: 2.99, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:46, Receive Time: 2021-02-14 15:18:05.027357, Flow: 2.0, IMEI: 234697839, Battery: 3.45
Send Time: 2021-02-13 14:33:47, Receive Time: 2021-02-14 15:18:05.041429, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:48, Receive Time: 2021-02-14 15:18:05.053225, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:49, Receive Time: 2021-02-14 15:18:05.063808, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:50, Receive Time: 2021-02-14 15:18:05.074159, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:51, Receive Time: 2021-02-14 15:18:15.033875, Flow: 2.1, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:52, Receive Time: 2021-02-14 15:18:15.047867, Flow: 2.2, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:53, Receive Time: 2021-02-14 15:18:15.061791, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:54, Receive Time: 2021-02-14 15:18:15.073766, Flow: 2.11, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:55, Receive Time: 2021-02-14 15:18:15.081762, Flow: 2.09, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:56, Receive Time: 2021-02-14 15:18:25.061406, Flow: 2.1, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:57, Receive Time: 2021-02-14 15:18:25.074369, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:58, Receive Time: 2021-02-14 15:18:25.085341, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:59, Receive Time: 2021-02-14 15:18:25.099304, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:00, Receive Time: 2021-02-14 15:18:25.112270, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:01, Receive Time: 2021-02-14 15:18:35.046184, Flow: 2.3, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:02, Receive Time: 2021-02-14 15:18:35.062137, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:03, Receive Time: 2021-02-14 15:18:35.075146, Flow: 2.22, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:04, Receive Time: 2021-02-14 15:18:35.084363, Flow: 2.93, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:05, Receive Time: 2021-02-14 15:18:35.093339, Flow: 2.29, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:46, Receive Time: 2021-02-14 16:17:57.989630, Flow: 2.0, IMEI: 234697839, Battery: 0
Send Time: 2021-02-13 14:33:47, Receive Time: 2021-02-14 16:17:58.006581, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:48, Receive Time: 2021-02-14 16:17:58.020541, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:49, Receive Time: 2021-02-14 16:17:58.032508, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:50, Receive Time: 2021-02-14 16:17:58.039838, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:51, Receive Time: 2021-02-14 16:18:07.966706, Flow: 2.1, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:52, Receive Time: 2021-02-14 16:18:07.978249, Flow: 2.2, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:53, Receive Time: 2021-02-14 16:18:07.989001, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:54, Receive Time: 2021-02-14 16:18:07.996983, Flow: 2.11, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:55, Receive Time: 2021-02-14 16:18:08.003480, Flow: 2.09, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:56, Receive Time: 2021-02-14 16:18:17.994746, Flow: 2.1, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:57, Receive Time: 2021-02-14 16:18:18.010232, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:58, Receive Time: 2021-02-14 16:18:18.017411, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:59, Receive Time: 2021-02-14 16:18:18.025991, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:00, Receive Time: 2021-02-14 16:18:18.034731, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:01, Receive Time: 2021-02-14 16:18:27.969765, Flow: 2.3, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:02, Receive Time: 2021-02-14 16:18:27.982965, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:03, Receive Time: 2021-02-14 16:18:27.994346, Flow: 2.22, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:04, Receive Time: 2021-02-14 16:18:28.002673, Flow: 2.93, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:05, Receive Time: 2021-02-14 16:18:28.009652, Flow: 2.29, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:06, Receive Time: 2021-02-14 16:18:37.959347, Flow: 2.6, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:07, Receive Time: 2021-02-14 16:18:37.967129, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:08, Receive Time: 2021-02-14 16:18:37.975847, Flow: 2.82, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:09, Receive Time: 2021-02-14 16:18:37.982381, Flow: 2.03, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:10, Receive Time: 2021-02-14 16:18:37.988938, Flow: 2.39, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:11, Receive Time: 2021-02-14 16:18:47.999588, Flow: 2.3, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:12, Receive Time: 2021-02-14 16:18:48.016580, Flow: 2.6, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:13, Receive Time: 2021-02-14 16:18:48.031494, Flow: 2.92, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:14, Receive Time: 2021-02-14 16:18:48.046457, Flow: 2.03, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:15, Receive Time: 2021-02-14 16:18:48.062462, Flow: 2.31, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:16, Receive Time: 2021-02-14 16:19:07.974591, Flow: 2.2, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:17, Receive Time: 2021-02-14 16:19:07.988595, Flow: 2.7, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:18, Receive Time: 2021-02-14 16:19:07.998303, Flow: 2.82, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:19, Receive Time: 2021-02-14 16:19:08.007288, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:20, Receive Time: 2021-02-14 16:19:08.015851, Flow: 2.32, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:21, Receive Time: 2021-02-14 16:19:17.971295, Flow: 2.1, IMEI: 234697839, Battery: 3.25
Send Time: 2021-02-13 14:34:22, Receive Time: 2021-02-14 16:19:17.986154, Flow: 2.8, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:23, Receive Time: 2021-02-14 16:19:18.001139, Flow: 2.89, IMEI: 234697839, Battery: 3.46
Send Time: 2021-02-13 14:34:24, Receive Time: 2021-02-14 16:19:18.011318, Flow: 2.03, IMEI: 234697839, Battery: 3.9
Send Time: 2021-02-13 14:34:25, Receive Time: 2021-02-14 16:19:18.019581, Flow: 2.99, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:46, Receive Time: 2021-02-14 16:23:53.553255, Flow: 2.0, IMEI: 234697839, Battery: 0
Send Time: 2021-02-13 14:33:47, Receive Time: 2021-02-14 16:23:53.567213, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:48, Receive Time: 2021-02-14 16:23:53.579183, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:49, Receive Time: 2021-02-14 16:23:53.589501, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:50, Receive Time: 2021-02-14 16:23:53.597710, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:51, Receive Time: 2021-02-14 16:24:03.494602, Flow: 2.1, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:52, Receive Time: 2021-02-14 16:24:03.507058, Flow: 2.2, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:53, Receive Time: 2021-02-14 16:24:03.520023, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:54, Receive Time: 2021-02-14 16:24:03.529790, Flow: 2.11, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:55, Receive Time: 2021-02-14 16:24:03.537952, Flow: 2.09, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:46, Receive Time: 2021-02-14 21:44:11.830310, Flow: 2.0, IMEI: 234697839, Battery: 0
Send Time: 2021-02-13 14:33:47, Receive Time: 2021-02-14 21:44:11.843267, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:48, Receive Time: 2021-02-14 21:44:11.859227, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:49, Receive Time: 2021-02-14 21:44:11.874558, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:50, Receive Time: 2021-02-14 21:44:11.893464, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:51, Receive Time: 2021-02-14 21:44:21.763989, Flow: 2.1, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:52, Receive Time: 2021-02-14 21:44:21.770305, Flow: 2.2, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:53, Receive Time: 2021-02-14 21:44:21.775715, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:54, Receive Time: 2021-02-14 21:44:21.784683, Flow: 2.11, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:55, Receive Time: 2021-02-14 21:44:21.791283, Flow: 2.09, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:56, Receive Time: 2021-02-14 21:44:31.786197, Flow: 2.1, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:57, Receive Time: 2021-02-14 21:44:31.803155, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:58, Receive Time: 2021-02-14 21:44:31.813131, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:59, Receive Time: 2021-02-14 21:44:31.819997, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:00, Receive Time: 2021-02-14 21:44:31.826538, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:01, Receive Time: 2021-02-14 21:44:41.774738, Flow: 2.3, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:02, Receive Time: 2021-02-14 21:44:41.788712, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:03, Receive Time: 2021-02-14 21:44:41.804664, Flow: 2.22, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:04, Receive Time: 2021-02-14 21:44:41.817558, Flow: 2.93, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:05, Receive Time: 2021-02-14 21:44:41.831529, Flow: 2.29, IMEI: 234697839, Battery: 3.65
